id,logType,enableAssert,pass,paramCount,domesticTips,zhMessage,,zhFixedTips,enMessage,enFixedTips
20116,Info,FALSE,TRUE,0,,现在$符必须使用.$方式!!,,,,
20117,Info,FALSE,TRUE,0,,现在$符必须使用.$方式!!,,,,
20200,Info,FALSE,TRUE,0,,Error AddParseClassNodeInfo,,,,
20201,Info,FALSE,TRUE,0,,Error AddParseVariableInfo,,,,
20202,Info,FALSE,TRUE,0,,Error AddParseDataInfo,,,,
20203,Info,FALSE,TRUE,0,,Error AddParseFunctionNodeInfo,,,,
20204,Info,FALSE,TRUE,0,,Error typealias 只能写在 import/local 后、namespace/class/data/enum 前,,,,
20205,Info,FALSE,TRUE,0,,Error 不允许 在File头级目录中出现 :,,,,
20206,Info,FALSE,TRUE,0,,Error 不允许 在File头级目录中出现2 :,,,,
20207,Info,FALSE,TRUE,0,,解析成Code代码结构文件成功!!! 下一步，可以生产Meta文件了,,,,
20208,Info,FALSE,TRUE,0,,[{}]解析出现错误 ParseFile :,,,,
20209,Info,FALSE,TRUE,0,,Error typealias 后缺少别名与类型,,,,
20210,Info,FALSE,TRUE,0,,Error typealias 后应为单个标识符别名,,,,
20211,Info,FALSE,TRUE,0,,Error typealias 缺少 = 与目标类型,,,,
20212,Info,FALSE,TRUE,0,,Error typealias 目标类型无法解析,,,,
20213,Info,FALSE,TRUE,0,,Error local{} 中定义的函数不允许使用 static,,,,
20214,Info,FALSE,TRUE,0,,Error 在解析namespace 中，后边跟着参数多于正常语法!!,,,,
20215,Info,FALSE,TRUE,0,,Error 在解析namespace 中，需要强制;号结束,,,,
20216,Info,FALSE,TRUE,0,,现在不允许 namespace {};这种的语法了,,,,
20217,Info,FALSE,TRUE,0,,Error @Attribute 不允许出现在文件头级(只能在 namespace{} / class{} 内),,,,
20218,Info,FALSE,TRUE,0,,Error 不允许在解释Class的时候，有错误 的语法--------------------,,,,
20219,Info,FALSE,TRUE,0,,现在不允许 namespace N1;这种的语法了,,,,
20220,Info,FALSE,TRUE,0,,在namespace不允许有attribute,,,,
20221,Info,FALSE,TRUE,0,,Error 对于 namespace A.B{}的格式 多了一个参数!1,,,,
20222,Info,FALSE,TRUE,0,,Error 没有发现是Class还是Namespace的关键字!,,,,
20223,Info,FALSE,TRUE,0,,Error 类体内的 typealias 仅允许出现在 .sp 工程的 Project 类中,,,,
20224,Info,FALSE,TRUE,0,,Error StructParseFrame.ParseClassNode 解析的类后边不用使用;号结尾!!,,,,
20225,Info,FALSE,TRUE,0,,Error ParseClassNode 不允许2在解释Class的时候，有错误 的语法--------------------,,,,
20226,Info,FALSE,TRUE,0,,Error class 内部不允许使用 interface 修饰函数,,,,
20227,Info,FALSE,TRUE,0,,在fileMetaMemberVariable 不在class里边,,,,
20228,Info,FALSE,TRUE,0,,Error 在+-符前边不允许有其它非const类型存在!,,,,
20229,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20230,Info,FALSE,TRUE,0,,Error data 成员的 const 关键字只能出现在赋值号前,,,,
20231,Info,FALSE,TRUE,0,,Error data 成员定义中 const 必须位于名称之前,,,,
20232,Info,FALSE,TRUE,0,,Error 如果是 x=-??的形式，在符号后边,,,,
20233,Info,FALSE,TRUE,0,,Error 如果是 x=-??的形式，在符号后边,,,,
20234,Info,FALSE,TRUE,0,,Error 在定义Data数据的时候，如果有折行，只允许 ={} =[] 两种形式!,,,,
20235,Info,FALSE,TRUE,0,,Error 在定义Data数据的时候，不允许=号后边有其它形式的存在,,,,
20236,Info,FALSE,TRUE,0,,"匿名或嵌套的 data {{}} 内请使用英文逗号 ',' 分隔成员，不要使用 ';'",,,,
20237,Info,FALSE,TRUE,0,,Error 报错，不允许 解析Data有其它的类型出现!,,,,
20238,Info,FALSE,TRUE,0,,error 不允许在enum 内容里边再嵌套enum,,,,
20239,Info,FALSE,TRUE,0,,在解析enum member 中 成员变量 如果是identifier格式，则后边不允许跟当前格式,,,,
20240,Info,FALSE,TRUE,0,,不允许有{}其它形式的存在!,,,,
20241,Info,FALSE,TRUE,0,,Error 不允许在Else后增加任何代码,,,,
20242,Info,FALSE,TRUE,0,,warning 使用的是强制封号结束语句方式，注意这个节点会继承往下查找语句,,,,
20243,Info,FALSE,TRUE,0,,Error 多个Static!!,,,,
20244,Info,FALSE,TRUE,0,,Error 多个Const!!,,,,
20245,Info,FALSE,TRUE,0,,Error 多个Dynamic!!,,,,
20246,Info,FALSE,TRUE,0,,Error 多个Var!!,,,,
20247,Info,FALSE,TRUE,0,,Error 多个Data!!,,,,
20248,Info,FALSE,TRUE,0,,Error 多个Function!!,,,,
20249,Info,FALSE,TRUE,0,,Error 解析发现没有该节点!!,,,,
20250,Info,FALSE,TRUE,0,,Error 定义类型少于1,,,,
20251,Info,FALSE,TRUE,0,,Error 定义名称只允许一个字符串!!,,,,
20252,Error,TRUE,FALSE,0,,Error '=' 后缺少赋值表达式；不支持 '=n{}' 或 '= 后注释再换行 { }' 这类写法。请将右值与 '=' 放在同一行。,,,,
20253,Info,FALSE,TRUE,0,,Error '=' 后不允许直接换行或结束，右值必须与 '=' 同行出现（例如: [ { new() ClassName() 等）,,,,
20254,Info,FALSE,TRUE,0,,Error '=' 后未找到同一行右值表达式,,,,
20255,Info,FALSE,TRUE,0,,Error 闭包只能定义在方法体内!,,,,
20256,Info,FALSE,TRUE,0,,Error 匿名闭包需使用 function 关键字: var name = function( 参数 ) { 闭包体 },,,,
20257,Info,FALSE,TRUE,0,,Error 暂不支持 a = if/switch{}语法,,,,
20258,Info,FALSE,TRUE,0,,Error 当为定义变量时，名称不能为空!!,,,,
20259,Info,FALSE,TRUE,0,,Error,,,,
20260,Info,FALSE,TRUE,0,,Error spawn 匿名闭包语法应为: spawn function( 参数 ) { 闭包体 },,,,
20261,Info,FALSE,TRUE,0,,Error spawn 匿名闭包只能出现在方法体内!,,,,
20262,Info,FALSE,TRUE,0,,"Error spawn 后必须是带参数列表的函数调用, 例如: spawn f( 1, 2 )",,,,
20263,Info,FALSE,TRUE,0,,Error spawn 目前最多支持 3 个参数!,,,,
20264,Info,FALSE,TRUE,0,,"Error spawn 后必须是函数调用或匿名闭包, 例如: spawn f( 1, 2 ) 或 spawn function(){...}",,,,
20265,Info,FALSE,TRUE,0,,Error await 后缺少表达式!,,,,
20266,Info,FALSE,TRUE,0,,Error 闭包(function)只能定义在方法体内!,,,,
20267,Info,FALSE,TRUE,0,,Error 闭包定义语法不正确 应为 function name( 参数 ) { 闭包体 },,,,
20268,Info,FALSE,TRUE,0,,Error 闭包定义缺少名称,,,,
20269,Info,FALSE,TRUE,0,,"Error yield 不支持带表达式参数, 等待条件请使用 Coroutine.waitUntil( 谓词闭包 )",,,,
20270,Info,FALSE,TRUE,0,,Error yield 语句展开为 Coroutine.yieldNow() 失败!,,,,
20271,Info,FALSE,TRUE,0,,Error 解析Goto Label语法，只支持 goto id;的语法!!,,,,
20272,Info,FALSE,TRUE,0,,Error 解析GotoLabel中 后边必须使用普通字符,,,,
20273,Info,FALSE,TRUE,0,,Error For语句中，条件区域没有相关的值!!,,,,
20274,Info,FALSE,TRUE,0,,Error 解析for 第一部分错误，解析语句出错，不是定义类型语句!!,,,,
20275,Info,FALSE,TRUE,0,,Error 解析for 第二部分错误!!,,,,
20276,Info,FALSE,TRUE,0,,Error 解析for 第二部分错误!!,,,,
20277,Info,FALSE,TRUE,0,,Error 解析for 第三部分错误!!,,,,
20278,Info,FALSE,TRUE,0,,Error 创建 FileMetaCallLink 失败,,,,
20279,Info,FALSE,TRUE,0,,Error switch中不能出现除case/default子外的语句!!,,,,
20280,Info,FALSE,TRUE,0,,Error Case语句不允许没有检查值!!,,,,
20281,Info,FALSE,TRUE,0,,Error case is 类型匹配的格式为: case is ClassName [变量名]!!,,,,
20282,Info,FALSE,TRUE,0,,"Error 多值分割(|/)只允许number,string,bool",,,,
20283,Info,FALSE,TRUE,0,,Error 使用|或逗号切割开后，类型不相同!!,,,,
20284,Error,TRUE,FALSE,0,,greater count is zero,,,,
20285,Error,TRUE,FALSE,0,,() 符号没有对称! 原符号:,,,,
20286,Error,TRUE,FALSE,0,,() 符号没有对称! 原符号:,,,,
20300,Info,FALSE,TRUE,0,,Error 暂不允许使用namespace 定义命名空间!!!,,,,
20301,Info,FALSE,TRUE,0,,Error m_NodeList.Count == 0,,,,
20302,Info,FALSE,TRUE,0,,Error bind关键字后边没有相应的内容!,,,,
20303,Info,FALSE,TRUE,0,,"Error 已有继承类,请勿多重继承!",,,,
20304,Info,FALSE,TRUE,0,,Error 继承关键字后边没有相应的内容!,,,,
20305,Info,FALSE,TRUE,0,,Error 继承只能单继承，不能多继承!!,,,,
20306,Info,FALSE,TRUE,0,,接口关键字后边没有相应的内容!,,,,
20307,Info,FALSE,TRUE,0,,Error 字符两次赋值 107,,,,
20308,Info,FALSE,TRUE,0,,,,,,
20309,Info,FALSE,TRUE,0,,Error 不支持其它格式 在类后续的模板限定中!,,,,
20310,Info,FALSE,TRUE,0,,没有找到模板定义T,,,,
20311,Info,FALSE,TRUE,0,,Error 不支持其它格式 在类后续的模板限定中!,,,,
20312,Info,FALSE,TRUE,0,,Error 解析过了一次权限!!,,,,
20313,Info,FALSE,TRUE,0,,Error 解析过了一次Const!!,,,,
20314,Info,FALSE,TRUE,0,,Error 解析过了一次Class!!,,,,
20315,Info,FALSE,TRUE,0,,Error 解析过了一次Abstract!!,,,,
20316,Info,FALSE,TRUE,0,,Error 解析过了一次Enum!!,,,,
20317,Info,FALSE,TRUE,0,,Error 解析过了一次data!!,,,,
20318,Info,FALSE,TRUE,0,,Error 解析过了一次Class!!,,,,
20319,Info,FALSE,TRUE,0,,Error 解析过了一次Enum!!,,,,
20320,Info,FALSE,TRUE,0,,Error 解析过了一次data!!,,,,
20321,Info,FALSE,TRUE,0,,Error 解析过了一次Class!!,,,,
20322,Info,FALSE,TRUE,0,,Error 解析过了一次Enum!!,,,,
20323,Info,FALSE,TRUE,0,,Error 解析过了一次data!!,,,,
20324,Info,FALSE,TRUE,0,,Error 解析过了一次Class!!,,,,
20325,Info,FALSE,TRUE,0,,Error 解析过了一次Extend!!,,,,
20326,Info,FALSE,TRUE,0,,Error 解析过了一次bind!!,,,,
20327,Info,FALSE,TRUE,0,,Error 解析过了一次Enum!!,,,,
20328,Info,FALSE,TRUE,0,,Error 解析过了一次data!!,,,,
20329,Info,FALSE,TRUE,0,,Error 解析类时，已发现用过interface标记，不可重复使用该标记,,,,
20330,Info,FALSE,TRUE,0,,Error 解析类时，已发现用过interface标记，不可重复使用该标记,,,,
20331,Info,FALSE,TRUE,0,,Error 解析interface与class不可以周时出现!!,,,,
20332,Info,FALSE,TRUE,0,,Error 解析类时，已发现用过interface标记，不可重复使用该标记,,,,
20333,Info,FALSE,TRUE,0,,Error 解析类时，已发现用过interface标记，不可重复使用该标记,,,,
20334,Info,FALSE,TRUE,0,,Error 有其它未知类型在class中,,,,
20335,Info,FALSE,TRUE,0,,Error Enum方式，与enum同级，不允许同时出现,,,,
20336,Info,FALSE,TRUE,0,,Error Enum方式，不支持接口方式,,,,
20337,Info,FALSE,TRUE,0,,,,,,
20338,Info,FALSE,TRUE,0,,Error Enum方式，不支持bind的使用!!,,,,
20339,Info,FALSE,TRUE,0,,Error Enum方式，不支持权限的使用!!,,,,
20340,Info,FALSE,TRUE,0,,Error Enum方式，不支持partial的使用!!,,,,
20341,Info,FALSE,TRUE,0,,Error Enum方式，与data同级，不允许同时出现,,,,
20342,Info,FALSE,TRUE,0,,Error Enum方式，不支持接口方式,,,,
20343,Info,FALSE,TRUE,0,,Error Data方式，不支持bind的使用!!,,,,
20344,Info,FALSE,TRUE,0,,Error Data方式，不支持权限的使用!!,,,,
20345,Info,FALSE,TRUE,0,,Error Data方式，不支持partial的使用!!,,,,
20346,Info,FALSE,TRUE,0,,Error 解析类型名称错误!!,,,,
20347,Info,FALSE,TRUE,0,,Error 不支持其它格式 在类后续的模板限定中!,,,,
20348,Info,FALSE,TRUE,0,,Error 命名空间有误，必须为X.xx.X 类似的格式!,,,,
20349,Info,FALSE,TRUE,0,,Error 命名空间有误，必须为X.xx.X 类似的格式!,,,,
20350,Info,FALSE,TRUE,0,,已经有解析(),,,,
20351,Error,TRUE,FALSE,0,,[DBG FileMetaCallNode] node='{}' nodeType={} angleNode children={},,,,
20352,Info,FALSE,TRUE,0,,数组获取长度文件的时候，有异常!,,,,
20353,Info,FALSE,TRUE,0,,Error 在<>中没有发现元素!!,,,,
20354,Info,FALSE,TRUE,0,,"Error 在<T in> or <T []> or <T ClassName> 使用方法不正确,请使用 <T in []>或者是 <T in ClassName> !!",,,,
20355,Info,FALSE,TRUE,0,,Error 多重逗号，导致解析无法解析!!,,,,
20356,Info,FALSE,TRUE,0,,Error 首符号不能为逗号,,,,
20357,Info,FALSE,TRUE,0,,Error FileMetaAsOrIsTerm 参数不合法，无法构造 as/is 表达式,,,,
20358,Info,FALSE,TRUE,0,,Error nodeList.Count == 0,,,,
20359,Info,FALSE,TRUE,0,,Error FileMetaBraceTerm--,,,,
20360,Info,FALSE,TRUE,0,,Errorr FileMetaBraceTerm.HandleBraceTerm 解析{ a = ?} 时，多个=号 Token:,,,,
20361,Info,FALSE,TRUE,0,,Errorr FileMetaBraceTerm.HandleBraceTerm 解析{ a:'aaa'} 时，多个:号 Token:,,,,
20362,Info,FALSE,TRUE,0,,Error 在解析为{}中，数组形式 解析有问题!!,,,,
20363,Info,FALSE,TRUE,0,,Error 在解析为{}中，赋值= 解析有问题!!,,,,
20364,Info,FALSE,TRUE,0,,Error 在解析为{}中，出现了不该出现的格式,,,,
20365,Info,FALSE,TRUE,0,,"Warning [1,2,3,]有多余逗号出现??",,,,
20366,Info,FALSE,TRUE,0,,"Warning [1,2,3,]有多余逗号出现??",,,,
20367,Info,FALSE,TRUE,0,,Error 不支持在[]中解析()的逻辑!!,,,,
20368,Info,FALSE,TRUE,0,,Error 不支持在[]中解析Key的逻辑!!,,,,
20369,Info,FALSE,TRUE,0,,"Warning [1,2,3,]有多余逗号出现??",,,,
20370,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20371,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20372,Info,FALSE,TRUE,0,,Error not allow,,,,
20373,Info,FALSE,TRUE,0,,Error 表达式解析错误!! FileMetaExpress 575,,,,
20374,Info,FALSE,TRUE,0,,Error 只有在语句中，可以使用i++ 等语法，变量与传参是禁止使用i++,,,,
20375,Info,FALSE,TRUE,0,,Error 不能使用错误符号 !! FileMetaExpress 698,,,,
20376,Info,FALSE,TRUE,0,,Error BuildTst 表达式解析错误!! 604 [,,,,
20377,Info,FALSE,TRUE,0,,Error import必须有2个节点!!,,,,
20378,Info,FALSE,TRUE,0,,Error import 字符串中没有命名空间名称,,,,
20379,Info,FALSE,TRUE,0,,解析Import语句发生错误，没有找到对应的命名空间路径:,,,,
20380,Info,FALSE,TRUE,0,,没有找到 import 模块:,,,,
20381,Info,FALSE,TRUE,0,,文件:{} 没有找到:{} 下的:{},,,,
20382,Info,FALSE,TRUE,0,,解析Import语句发生错误，没有找到对应的命名空间路径:,,,,
20383,Info,FALSE,TRUE,0,,Error 解析NodeList出现错误~~~,,,,
20384,Info,FALSE,TRUE,0,,ParseBuildMetaParamter Error 定义参数的格式为 TypeName ParamName or param object[] ParamName,,,,
20385,Info,FALSE,TRUE,0,,Error 没有找到该定义名称 必须使用例: X = 101; 的格式,,,,
20386,Info,FALSE,TRUE,0,,Error 已有函数实体，不能同时出现两个函数实体!,,,,
20387,Info,FALSE,TRUE,0,,ParseFileMetaMemberFunction have Error,,,,
20388,Info,FALSE,TRUE,0,,Error 参数名称有重名!!!,,,,
20389,Info,FALSE,TRUE,0,,Error 参数名称有重名!!!,,,,
20390,Info,FALSE,TRUE,0,,Error 解析NodeList出现错误~~~,,,,
20391,Info,FALSE,TRUE,0,,Error listDefieNode 不能为空~,,,,
20392,Info,FALSE,TRUE,0,,Error 没有找到该定义名称 必须使用例: X = 103; 的格式,,,,
20393,Info,FALSE,TRUE,0,,token is null,,,,
20394,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20395,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20396,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20397,Info,FALSE,TRUE,0,,Error Data数据中 []中，不支持该类型的数据,,,,
20398,Info,FALSE,TRUE,0,,Error 多重定义名称的权限定义!!,,,,
20399,Info,FALSE,TRUE,0,,Error 多重定义名称的静态定义!!,,,,
20400,Info,FALSE,TRUE,0,,Error 多重定义const定义!!,,,,
20401,Info,FALSE,TRUE,0,,Error 多重定义名称的Mut定义!!,,,,
20402,Info,FALSE,TRUE,0,,Error 解析变量中，不允许的类型存在!!,,,,
20403,Info,FALSE,TRUE,0,,node List count > 2,,,,
20404,Info,FALSE,TRUE,0,,Error 在解析namespace 中，没有找到namespace设置的名称!!,,,,
20405,Info,FALSE,TRUE,0,,Error 暂不允许使用namespace 定义命名空间!!!,,,,
20406,Info,FALSE,TRUE,0,,FileMetaConditionExpressSyntax init,,,,
20407,Info,FALSE,TRUE,0,,Error 不能有多个if语句!!,,,,
20408,Info,FALSE,TRUE,0,,Error 解析Goto Label语法，只支持 goto id;的语法!!,,,,
20409,Info,FALSE,TRUE,0,,Error 解析GotoLabel中 后边必须使用普通字符,,,,
20410,Info,FALSE,TRUE,0,,"自定义字符错误, 参数不可以为空!!",,,,
20411,Info,FALSE,TRUE,0,,"自定义字符错误, 不可以为空!!",,,,
20412,Info,FALSE,TRUE,0,,检查到Import语句中，token内容lexeme为空!!,,,,
20413,Info,FALSE,TRUE,0,,检查到Import语句中，导入名称不合规!!,,,,
20414,Info,FALSE,TRUE,0,,解析NodeStructVariable时有=号，但没有值内容,,,,
20415,Info,FALSE,TRUE,0,,Error CreateFileOneTerm 单1表达式，没有找到该类型:,,,,
20416,Info,FALSE,TRUE,0,,Error --------------------------------------!!,,,,
20417,Info,FALSE,TRUE,0,,没有找到该类型:,,,,
20418,Info,FALSE,TRUE,0,,Error 生成表达式错误!!,,,,
20419,Info,FALSE,TRUE,0,,,,,,
20420,Info,FALSE,TRUE,0,,Export FileMeta debug data failed:,,,,
20421,Info,FALSE,TRUE,0,,Export Meta debug data failed:,,,,
20422,Info,FALSE,TRUE,0,,token not found extend in sharp!,,,,
20423,Info,FALSE,TRUE,0,,Error AddParseLocalNodeInfo,,,,
20424,Info,FALSE,TRUE,0,,Error AddParseNamespaceNodeInfo,,,,
20425,Info,FALSE,TRUE,0,,Error AddParseSyntaxNodeInfo,,,,
20426,Info,FALSE,TRUE,0,,Error local{} 只能写在 import 后、namespace/class/data/enum 前,,,,
20427,Info,FALSE,TRUE,0,,Error @Attribute 只允许写在 namespace{} / class{} 内,,,,
20428,Info,FALSE,TRUE,0,,Error @Attribute 名称为空,,,,
20429,Info,FALSE,TRUE,0,,Path:{0} Line:{1} Source: {2},,,,
20430,Info,FALSE,TRUE,0,,Error bind 引用的数据类型 '{}' 未找到或不是 data 类型!,,,,
20431,Info,FALSE,TRUE,0,,Warning 类 '{}' 已有成员 '{}'，跳过 bind 成员变量注入。,,,,
20432,Info,FALSE,TRUE,0,,Warning 类 '{}' 已有成员变量 '{}'，跳过 bind 字段访问器。,,,,
20433,Info,FALSE,TRUE,0,,Warning bind 数据中字段 '{}' 存在冲突，请手动实现 get/set。,,,,
20434,Info,FALSE,TRUE,0,,Warning 接口 '{}' bind 字段 '{}' 冲突，请手动声明。,,,,
20435,Info,FALSE,TRUE,0,,Error 类 '{}' 实现接口 '{}' bind 了数据 '{}'，但类未 bind 该数据!,,,,
20436,Info,FALSE,TRUE,0,,Error bind 展开失败：无法找到合成类 '{}'。,,,,
20437,Info,FALSE,TRUE,0,,Error bind 展开异常 (类 '{}'): {},,,,
20438,Error,TRUE,FALSE,0,,已经有一个重复的定义类了,,,,
20439,Info,FALSE,TRUE,0,,have parse extend in enum,,,,
20440,Info,FALSE,TRUE,0,,m_FileMetaClass is null in ParseExtendsRelation,,,,
20441,Info,FALSE,TRUE,0,,Error: positional argument follows keyword argument,,,,
20442,Info,FALSE,TRUE,0,,Error: no parameter named ',,,,
20443,Info,FALSE,TRUE,0,,Error: multiple values for parameter ',,,,
21000,Info,FALSE,TRUE,0,,Namespace name conflicts with existing node:,,,,
21001,Info,FALSE,TRUE,0,,Nickname: cannot find parent MetaNode for '{}',,,,
21002,Info,FALSE,TRUE,0,,Nickname: registered alias '{}' -> '{}' under '{}',,,,
21003,Info,FALSE,TRUE,0,,AOT: attribute registered on '{}' (no logic yet),,,,
21004,Info,FALSE,TRUE,0,,GPU: attribute registered on '{}' args={},,,,
21005,Info,FALSE,TRUE,0,,"DllImport: 需要 (库路径, 符号名) 两个字符串实参, owner='{}'",,,,
21006,Info,FALSE,TRUE,0,,DllImport: attribute registered on '{}' (initializer injected at member express parse),,,,
21007,Info,FALSE,TRUE,0,,"AttributeManager.ProcessCompileTime: compile={}, runtime={}",,,,
21008,Info,FALSE,TRUE,0,,Compile attribute error: attr={} owner={} err={},,,,
21009,Info,FALSE,TRUE,0,,No compile handler for attribute '{}' on {},,,,
21010,Info,FALSE,TRUE,0,,"Attribute Condition '{}' not met for {}, skipping",,,,
21011,Info,FALSE,TRUE,0,,AttributeHook {} owner:{} attr:{},,,,
21012,Info,FALSE,TRUE,0,,not found topLevelClass!!!,,,,
21013,Info,FALSE,TRUE,0,,"Namespace/data/enum node already exists, duplicate class node is not allowed.",,,,
21014,Info,FALSE,TRUE,0,,Found existing class node with incompatible define type.,,,,
21015,Info,FALSE,TRUE,0,,Found existing class node with incompatible define type2.,,,,
21016,Info,FALSE,TRUE,0,,???????????????????????????????????????!!,,,,
21017,Info,FALSE,TRUE,0,,??,,,,
21018,Info,FALSE,TRUE,0,,??,,,,
21019,Info,FALSE,TRUE,0,,Class,,,,
21020,Info,FALSE,TRUE,0,,Class,,,,
21021,Info,FALSE,TRUE,0,,useDefineNamespaceType not allow,,,,
21022,Info,FALSE,TRUE,0,,Class ??????? const ????,,,,
21023,Info,FALSE,TRUE,0,,???????????:{} ????????????????????!,,,,
21024,Info,FALSE,TRUE,0,,????????????????????????????????????????????????????????????!!,,,,
21025,Error,TRUE,FALSE,0,,,,,,
21026,Info,FALSE,TRUE,0,,不允许使用If语句!!,,,,
21027,Info,FALSE,TRUE,0,,不允许使用Switch语句!!,,,,
21028,Info,FALSE,TRUE,0,,不允许使用Switch语句!!,,,,
21029,Info,FALSE,TRUE,0,,Error CreateExpressNode 创建表达项不能为符号,,,,
21030,Error,TRUE,FALSE,0,,fmpt file meta express list count !,,,,
21031,Info,FALSE,TRUE,0,,Error CreateExpressNode 创建表达项不能为符号,,,,
21032,Info,FALSE,TRUE,0,,Error VisitFileMetaExpress fileMetaNode 不是符号!!,,,,
21033,Info,FALSE,TRUE,0,,Error VisitFileMetaExpress left and right都为空!!,,,,
21034,Info,FALSE,TRUE,0,,Error Optimaze don't support that ExpressType,,,,
21035,Error,TRUE,FALSE,0,,老类型不是CallLinkExpressNode,,,,
21036,Error,TRUE,FALSE,0,,oldmen as MetaConstExpressNode is null,,,,
21037,Info,FALSE,TRUE,0,,Error local{} generated class name conflict:,,,,
21038,Info,FALSE,TRUE,0,,Error local{} functions cannot use static keyword,,,,
21039,Info,FALSE,TRUE,0,,MetaAttribute.Parse: attribute name is null or empty,,,,
21040,Info,FALSE,TRUE,0,,"MetaAttribute.Parse: attribute class '{}' not found, args: {}, handleType: {}",,,,
21041,Info,FALSE,TRUE,0,,Error 鏉╃偞甯存稉鍙夌梾閺堝澹橀崚鏉挎値闁倻娈戦懞鍌滃仯  360!!!,,,,
21042,Info,FALSE,TRUE,0,,Parse Statement Error 閸︺劋濞囬悽鈭焑wClassName閻ㄥ嫭鏌熷蹇ョ礉閸氬氦绔熸稉宥呭帒鐠佸憡婀侀崗璺虹暊閻ㄥ嫯鐨熼悽?,,,,
21043,Error,TRUE,FALSE,0,,Error 绌烘潯浠惰繍绠楃 ?. 涓嶈兘鐢ㄤ簬鏋勯€犲嚱鏁?_init_!,,,,
21044,Error,TRUE,FALSE,0,,Error 绌烘潯浠惰繍绠楃 ?. 涓嶈兘鐢ㄤ簬 set 鍑芥暟!,,,,
21045,Error,TRUE,FALSE,0,,Error 绌烘潯浠惰繍绠楃 ?. 涓嶈兘鐢ㄤ簬 void 杩斿洖鍊肩殑鍑芥暟!,,,,
21046,Info,FALSE,TRUE,0,,鐟欙絾鐎藉畵灞筋殰expressList 閻ㄥ嫭妞傞崐娆忓絺閻㈢喍绨￠梻顕€顣?,,,,
21047,Info,FALSE,TRUE,0,,Error local implicit this: thisMetaVariable is null,,,,
21048,Info,FALSE,TRUE,0,,Meta Common Parse IteratorVariable----------------------------------------------------,,,,
21049,Info,FALSE,TRUE,0,,Error MetaStatements Parse  token == questionMarkDotToken !,,,,
21050,Info,FALSE,TRUE,0,,Error MetaStatements Parse  token == And !,,,,
21051,Info,FALSE,TRUE,0,,Error MetaStatements Parse  token 顑?!,,,,
21052,Info,FALSE,TRUE,0,,Error 111111!,,,,
21053,Info,FALSE,TRUE,0,,Error 123123123!,,,,
21054,Info,FALSE,TRUE,0,,bracket express parse failed!,,,,
21055,Info,FALSE,TRUE,0,,Error is fained11,,,,
21056,Info,FALSE,TRUE,0,,Error is fained222,,,,
21057,Info,FALSE,TRUE,0,,Error 閸λ媟ray.閸氬氦绔熸俊鍌涚亯娴ｈ法鏁ら崣姗€鍣洪幋鏍偓鍛Ц閺佹澘鐡х敮鎼佸櫤閿涘苯绻€妞よ濞囬悽藡rray.$閺傜懓绱?!,,,,
21058,Info,FALSE,TRUE,0,,Error not const value,,,,
21059,Info,FALSE,TRUE,0,,Error global can only be used at first position.,,,,
21060,Info,FALSE,TRUE,0,,global now allow function,,,,
21061,Info,FALSE,TRUE,0,,global now allow function,,,,
21062,Info,FALSE,TRUE,0,,Error new can only be used at first position.,,,,
21063,Info,FALSE,TRUE,0,,Error new cannot be used as non-function form.,,,,
21064,Info,FALSE,TRUE,0,,Error missing front define meta type.,,,,
21065,Info,FALSE,TRUE,0,,Error 111,,,,
21066,Info,FALSE,TRUE,0,,Error this is not allowed in member variable expression.,,,,
21067,Info,FALSE,TRUE,0,,Error this is not allowed in input parameter expression.,,,,
21068,Info,FALSE,TRUE,0,,Error this can only be used at first position.,,,,
21069,Error,TRUE,FALSE,0,,Error this()?!,,,,
21070,Error,TRUE,FALSE,0,,"Error 闂寘鍦ㄩ潤鎬佹柟娉曚腑瀹氫箟, 涓嶈兘浣跨敤 this!",,,,
21071,Error,TRUE,FALSE,0,,Error static function cannot use this.,,,,
21072,Error,TRUE,FALSE,0,,Error static function cannot use this.,,,,
21073,Info,FALSE,TRUE,0,,Error base can only be used at first position.,,,,
21074,Info,FALSE,TRUE,0,,Error base cannot be used as function form.,,,,
21075,Info,FALSE,TRUE,0,,Error base is not allowed in member variable expression.,,,,
21076,Info,FALSE,TRUE,0,,Error base is not allowed in input parameter expression.,,,,
21077,Info,FALSE,TRUE,0,,Error base requires class context.,,,,
21078,Info,FALSE,TRUE,0,,Error base parent class not found.,,,,
21079,Info,FALSE,TRUE,0,,Error local can only be used at first position.,,,,
21080,Info,FALSE,TRUE,0,,Error local cannot be used as function call form.,,,,
21081,Info,FALSE,TRUE,0,,Error local resolve failed: fileMeta is null,,,,
21082,Info,FALSE,TRUE,0,,"Error current file does not define local{}, cannot use local.xxx",,,,
21083,Info,FALSE,TRUE,0,,Error local class not found for file:,,,,
21084,Info,FALSE,TRUE,0,,Error local instance member not found on class:,,,,
